    5.62930856251747E-03    2.83021308611353E-01   -5.41701824673242E-02    8.09747824536132E-03   -1.98040668308863E-01    7.37597450827237E-02    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00 
   -7.41053489268806E-03   -3.55579263811023E-01    6.81575437883695E-02    1.01054073307052E-02    2.48903271604650E-01   -9.72530980596199E-02    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00 
    2.68839331640379E-02    1.28855417003138E+00   -2.46999285813143E-01   -3.83904040437772E-02   -9.01987871060328E-01    3.52765494389320E-01    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00 
   -2.74049636458636E-03    2.74559512902783E-01    7.85538476792520E-02   -2.09600563869064E-03   -2.52207894568812E-01   -1.28155741345973E-01   -5.22102476239159E-03   -1.97748906138884E-01    5.43184208438214E-02    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00 
    1.02706086585028E-02    3.27232956842671E-01    1.46902836624379E-01   -1.73399965659815E-02   -5.79943489897872E-01   -1.98294140322944E-02    6.91825057755886E-03    2.48841429267843E-01   -6.84964568734850E-02    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00 
    6.07651130079261E-02    1.23055224676705E+00    3.34230343877687E-01   -9.48142084273276E-03   -1.12176421040999E+00   -5.78445738754492E-01   -2.50675279680372E-02   -9.00981635965081E-01    2.47779442878769E-01    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00 
   -2.88881219793111E-03   -4.84794426824919E-04   -2.44098429713853E-02   -3.49719630069583E-03    5.41318243563182E-01    7.90114428756328E-02   -1.43326980504128E-03   -1.88851863036632E-01   -1.47894395253382E-01    1.03333359321978E-02   -2.83754149066340E-01    7.38412405184181E-02   -3.35674203683682E-03    2.27034213651223E-02   -4.78746570623334E-03    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00 
   -3.26100952553326E-03   -1.21660598262352E-04   -2.91752718288565E-02    1.00917467982583E-02    4.37392839031103E-01    1.46550444341390E-01   -2.35708557043955E-02   -6.57381552665592E-01   -5.59968797774607E-02    7.11487997319945E-03    3.57472510342793E-01   -9.75410635123440E-02   -7.19238497075579E-04   -2.85877542471891E-02    7.13118073693856E-03    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00 
   -1.29436258460105E-02   -2.18713935851156E-03   -1.09316930513638E-01    5.90538670738768E-02    2.43007340472445E+00    3.35408338207570E-01   -2.27335566425474E-02   -8.34150668538314E-01   -6.61930194908208E-01   -2.76153102642990E-02   -1.29070073739967E+00    3.52624339688563E-01    3.07037008055381E-03    1.03219299774082E-01   -2.58529664970648E-02    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00 
    0.00000000000000E+00   -1.50994772241120E-04    2.74914206314776E-05   -2.50427630597484E-03   -9.10768971351672E-02   -2.46141319834466E-02    7.30252608108332E-03    4.08475266944208E-01    9.99270485946821E-02   -1.28017480948234E-02   -1.14383524874029E-02   -1.43192478859732E-01    1.47764141055813E-02   -3.30272804660581E-01    7.25442727726343E-02   -3.39449353262704E-03    2.38055042345309E-02   -4.72950870817228E-03    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00   -0.00000000000000E+00    0.00000000000000E+00 
